x,y,z,h,wx,wy,wz,a,b,xL,xU,yL,yU,zL,zU,fitQuality,readout,dataType,chn,fov,locusX,locusY,tableOrder,hybe,chnNum,idx,panel,s,fs,fsr,xshift,yshift,zshift,shiftScore,fid_x,fid_y,fid_z,fid_h
1146.14573381328,1130.67729867866,6172.67733308538,2894.00817049662,114.491686052205,114.491686052205,374.999999999997,1938.00661058244,1137.9135039606,NaN,NaN,NaN,NaN,NaN,NaN,5.6130830482896,25,H,647,11,55944,43956,25,25,1,1,25,61,2689,3684280,40.5,27,112.5,1,1188,1080,6150,766.480413810586
1262.3396306545,1075.51404445468,6160.2746285269,1470.94866659791,125.72039232634,125.72039232634,356.030996977742,374.617152650926,1116.99398079972,NaN,NaN,NaN,NaN,NaN,NaN,54.2275650092241,26,H,647,11,55944,43956,26,26,1,1,26,61,2689,3686996,67.5,-54,0,1,1188,1080,6150,766.480413810586
1074.77014415416,1152.56863373485,6318.72081007834,3076.45236537431,117.992833549522,117.992833549522,374.999999999997,2138.3336111092,1034.94681598285,NaN,NaN,NaN,NaN,NaN,NaN,5.87919522647319,27,H,647,11,55944,43956,27,27,1,1,27,61,2689,3689713,0,-54,112.5,1,1188,1080,6150,766.480413810586
1295.81813531033,1033.95685544176,6332.54941729476,1033.70722295057,155.032102766945,155.032102766945,374.999999999997,332.648811144225,700.172406678389,NaN,NaN,NaN,NaN,NaN,NaN,38.8800376386804,28,H,647,11,55944,43956,28,28,1,1,28,61,2689,3692431,-54,27,150,1,1188,1080,6150,766.480413810586
1300.92273162404,1009.64792199312,6141.20741083319,1071.42308850861,164.714570752923,164.714570752923,374.999999999997,392.923790221591,669.379910933891,NaN,NaN,NaN,NaN,NaN,NaN,30.3740008790556,29,H,647,11,55944,43956,29,29,1,1,29,61,2689,3695150,-81,135,0,1,1188,1080,6150,766.480413810586
1209.71375294797,1055.2817499458,6097.49276719441,1331.79689747791,146.877158002079,146.877158002079,368.419020642978,387.673538578509,928.217206726341,NaN,NaN,NaN,NaN,NaN,NaN,34.0123023601424,30,H,647,11,55944,43956,30,30,1,1,30,61,2689,3697870,-27,54,0,1,1188,1080,6150,766.480413810586
1033.83259647268,1189.39124464712,4396.46091050253,1671.34838612709,111.83586500598,111.83586500598,374.999999999997,1475.35120942003,364.9375468031,NaN,NaN,NaN,NaN,NaN,NaN,9.371291841118,1,H,647,11,56268,3780,1,1,1,1,1,62,2763,3821231,-13.5,0,0,1,1188,972,4500,1293.05015076653
1034.56722322638,1232.1908214318,4465.51036099894,1444.69991007643,118.094649607372,118.094649607372,374.999999999997,1072.77701022552,486.762176479649,NaN,NaN,NaN,NaN,NaN,NaN,8.77338674732271,2,H,647,11,56268,3780,2,2,1,1,2,62,2763,3823997,-175.5,108,-37.5,1,1188,972,4500,1293.05015076653
1057.17628238353,1133.93915779592,4552.46203462918,1568.45151381846,112.573866783345,112.573866783345,374.999999999997,796.717648346718,875.337995698623,NaN,NaN,NaN,NaN,NaN,NaN,7.33407617283678,3,H,647,11,56268,3780,3,3,1,1,3,62,2763,3826764,-189,108,-37.5,1,1188,972,4500,1293.05015076653
1072.35741157718,1039.96528562557,4445.59528741385,1801.18076801785,113.807777742785,113.807777742785,374.837029981345,1173.84630376477,756.70942167627,NaN,NaN,NaN,NaN,NaN,NaN,6.76370857091869,4,H,647,11,56268,3780,4,4,1,1,4,62,2763,3829532,-81,108,-112.5,1,1188,972,4500,1293.05015076653
1038.01009073927,1102.32223507395,4369.35779869727,2957.15426084215,114.536493968519,114.536493968519,374.999999999997,2346.61218230781,1012.85203332823,NaN,NaN,NaN,NaN,NaN,NaN,6.78926141836626,5,H,647,11,56268,3780,5,5,1,1,5,62,2763,3832301,-175.5,27,0,1,1188,972,4500,1293.05015076653
1030.38653624806,1136.33339726415,4180.21457233366,2274.07810878362,108.025844511428,108.025844511428,374.999999999997,1828.88962220049,731.540200454071,NaN,NaN,NaN,NaN,NaN,NaN,5.41087514329383,6,H,647,11,56268,3780,6,6,1,1,6,62,2763,3835071,-81,27,-150,1,1188,972,4500,1293.05015076653
1488.97042492397,1491.1599237688,5391.25246894102,2168.4089993388,109.332759591925,109.332759591925,374.521834215985,1604.02037616607,820.851263299207,NaN,NaN,NaN,NaN,NaN,NaN,7.35986261660525,7,H,647,11,56268,3780,7,7,1,1,7,62,2763,3837842,0,27,112.5,1,1188,972,4500,1293.05015076653
1505.94255183377,1417.74565469433,5576.99381836658,1935.93069937941,112.446631450424,112.446631450424,374.999999999997,1239.38563815468,778.172983281194,NaN,NaN,NaN,NaN,NaN,NaN,6.00235785916649,8,H,647,11,56268,3780,8,8,1,1,8,62,2763,3840614,-40.5,81,262.5,1,1188,972,4500,1293.05015076653
1511.78357490908,1256.16619918491,5100.00000003388,3515.87107827923,125.010020773428,125.010020773428,374.999999999997,2825.36240975176,1104.9847496288,NaN,NaN,NaN,NaN,NaN,NaN,5.67541134658782,9,H,647,11,56268,3780,9,9,1,1,9,62,2763,3843387,40.5,27,-112.5,1,1188,972,4500,1293.05015076653
1384.02376344899,1242.17717532539,4467.98035506186,2388.73545563978,126.420801893953,126.420801893953,374.999999999997,1793.88089767776,873.774658412918,NaN,NaN,NaN,NaN,NaN,NaN,9.20730086816331,10,H,647,11,56268,3780,10,10,1,1,10,62,2763,3846161,-27,81,-112.5,1,1188,972,4500,1293.05015076653
1131.1518410618,1171.72276994721,4262.8879314776,965.404154269477,114.186005481981,114.186005481981,374.999999999997,560.739406787871,450.247049441467,NaN,NaN,NaN,NaN,NaN,NaN,11.9993008908256,11,H,647,11,56268,3780,11,11,1,1,11,62,2763,3848936,-94.5,216,187.5,1,1188,972,4500,1293.05015076653
1547.90583224711,1136.60052946185,5299.32093569848,2777.02525155024,124.540555472389,124.540555472389,374.999999999997,2070.67910609617,830.666484077965,NaN,NaN,NaN,NaN,NaN,NaN,6.09660932129087,12,H,647,11,56268,3780,12,12,1,1,12,62,2763,3851712,-27,162,150,1,1188,972,4500,1293.05015076653
1070.50726249552,1106.7858928379,4216.6785254973,2541.59916778192,114.840073177387,114.840073177387,374.999999999997,1931.19924873078,773.689234058192,NaN,NaN,NaN,NaN,NaN,NaN,14.5365798844678,13,H,647,11,56268,3780,13,13,1,1,13,62,2763,3854489,-13.5,135,112.5,1,1188,972,4500,1293.05015076653
1074.03793526557,1048.79553009267,4385.33618872273,2171.83323320576,113.644086104478,113.644086104478,374.999999999997,1806.25808915192,596.661842431669,NaN,NaN,NaN,NaN,NaN,NaN,4.09255479694209,14,H,647,11,56268,3780,14,14,1,1,14,62,2763,3857267,-94.5,162,112.5,1,1188,972,4500,1293.05015076653
1149.14719227539,1180.24641206399,4322.19562573037,1719.83639525074,116.953908231332,116.953908231332,374.999999999997,1317.09960400781,548.491445534741,NaN,NaN,NaN,NaN,NaN,NaN,5.88399708932352,15,H,647,11,56268,3780,15,15,1,1,15,62,2763,3860046,-121.5,243,37.5,1,1188,972,4500,1293.05015076653
1131.12820573038,1197.72860106135,4341.07276108932,1853.58010929156,112.61167981889,112.61167981889,371.24350607748,1244.27128480333,762.209841327266,NaN,NaN,NaN,NaN,NaN,NaN,5.69208952395384,16,H,647,11,56268,3780,16,16,1,1,16,62,2763,3862826,-148.5,243,0,1,1188,972,4500,1293.05015076653
981.43741554102,1383.42613600823,3622.4377326087,2200.49715221541,215.999999999997,215.999999999997,124.286657254423,659.984067972763,1725.67915078776,NaN,NaN,NaN,NaN,NaN,NaN,46.1413562699953,18,H,647,11,56268,3780,18,18,1,1,18,62,2763,3868389,-148.5,216,-37.5,1,1188,972,4500,1293.05015076653
1159.82127345509,1162.95993601959,4499.99994998827,953.336840176385,150.235225181053,150.235225181053,374.999999999997,261.811388006546,679.28633294426,NaN,NaN,NaN,NaN,NaN,NaN,32.8229158864276,19,H,647,11,56268,3780,19,19,1,1,19,62,2763,3871172,-81,243,0,1,1188,972,4500,1293.05015076653
1480.39823149348,1320.30091671126,5472.2639657239,3103.59591355581,189.401167798592,189.401167798592,374.999999999997,1473.1607689969,1271.57242764123,NaN,NaN,NaN,NaN,NaN,NaN,50.9621651615792,20,H,647,11,56268,3780,20,20,1,1,20,62,2763,3873956,-148.5,270,225,1,1188,972,4500,1293.05015076653
1368.76541354178,1150.44498365984,4974.66929432778,3049.23603737259,139.202754945909,139.202754945909,374.999999999997,2414.25116169577,829.839403766557,NaN,NaN,NaN,NaN,NaN,NaN,12.5089779114462,21,H,647,11,56268,3780,21,21,1,1,21,62,2763,3876741,-135,297,150,1,1188,972,4500,1293.05015076653
1127.13891339802,1136.3654420593,4836.07266448564,3050.02441457509,112.150291815267,112.150291815267,374.999999999997,2911.14542705236,602.86357301419,NaN,NaN,NaN,NaN,NaN,NaN,4.10058401308133,22,H,647,11,56268,3780,22,22,1,1,22,62,2763,3879527,-40.5,243,187.5,1,1188,972,4500,1293.05015076653
1242.84703440807,1101.62181274453,4571.34574356411,2709.63922552716,114.794289901571,114.794289901571,374.999999999997,2418.20303532672,632.381111706731,NaN,NaN,NaN,NaN,NaN,NaN,6.92804461939488,23,H,647,11,56268,3780,23,23,1,1,23,62,2763,3882314,0,162,0,1,1188,972,4500,1293.05015076653
1241.05035064734,1102.90073227925,4450.15419763791,2576.83123238738,116.572269679902,116.572269679902,374.999999999997,1749.23548569873,971.81200724578,NaN,NaN,NaN,NaN,NaN,NaN,5.8525029935851,24,H,647,11,56268,3780,24,24,1,1,24,62,2763,3885102,-108,324,37.5,1,1188,972,4500,1293.05015076653
1045.95205862704,989.802644868478,3863.09724573686,3414.04823930717,122.323186497053,122.323186497053,374.999999999997,2613.40191701066,1050.82012484318,NaN,NaN,NaN,NaN,NaN,NaN,5.2389064703207,25,H,647,11,56268,3780,25,25,1,1,25,62,2763,3887891,-175.5,243,-600,1,1188,972,4500,1293.05015076653
1529.47674967109,1454.26113263639,5280.19048131812,3402.90224962216,111.138135912243,111.138135912243,373.173769210552,2543.1323804444,1175.82988380421,NaN,NaN,NaN,NaN,NaN,NaN,4.87847255561665,26,H,647,11,56268,3780,26,26,1,1,26,62,2763,3890681,-40.5,162,37.5,1,1188,972,4500,1293.05015076653
1438.24271677099,1434.14248466282,5329.0684974017,1882.7721022498,116.599749862813,116.599749862813,374.999999999997,1157.58543156002,803.636592875356,NaN,NaN,NaN,NaN,NaN,NaN,8.28591938388517,27,H,647,11,56268,3780,27,27,1,1,27,62,2763,3893472,-135,162,0,1,1188,972,4500,1293.05015076653
1194.44553376755,1039.8704360296,4853.44835351992,1742.90957319414,131.749370104147,131.749370104147,374.999999999997,1173.81237690716,667.294643266073,NaN,NaN,NaN,NaN,NaN,NaN,8.35958026017192,28,H,647,11,56268,3780,28,28,1,1,28,62,2763,3896264,-175.5,270,300,1,1188,972,4500,1293.05015076653
1188.54781330016,984.122216756393,4542.71439056816,2169.18531820888,127.088329093941,127.088329093941,374.999999999997,1273.87254373631,899.87546839224,NaN,NaN,NaN,NaN,NaN,NaN,11.5494070200632,29,H,647,11,56268,3780,29,29,1,1,29,62,2763,3899057,-202.5,324,0,1,1188,972,4500,1293.05015076653
1080.85200365656,1052.77000590482,4788.1168624371,2116.14273218826,154.445491504102,154.445491504102,374.999999999997,1050.80094059448,1103.73450290435,NaN,NaN,NaN,NaN,NaN,NaN,29.7150882082644,30,H,647,11,56268,3780,30,30,1,1,30,62,2763,3901851,-135,297,262.5,1,1188,972,4500,1293.05015076653
995.135725551942,1367.03291016494,3730.31620832504,1812.21973914309,111.134472076013,111.134472076013,355.106264871218,1610.75531377745,349.839584315675,NaN,NaN,NaN,NaN,NaN,NaN,5.28161169758798,1,H,647,11,56592,46224,1,1,1,1,1,63,2838,4031381,27,0,0,1,1188,1080,3900,606.729442448295
1123.0289872427,1550.75334016682,3746.61335741916,2307.4317520119,123.796278781642,123.796278781642,373.070292669554,1949.69764625342,575.636638233348,NaN,NaN,NaN,NaN,NaN,NaN,6.7100824494066,2,H,647,11,56592,46224,2,2,1,1,2,63,2838,4034222,-67.5,27,-75,1,1188,1080,3900,606.729442448295
1100.2617807707,1503.50099883023,4016.66439380072,1713.73017466971,116.192624928422,116.192624928422,374.999999999997,746.507142097788,992.352183575501,NaN,NaN,NaN,NaN,NaN,NaN,9.01068475951264,3,H,647,11,56592,46224,3,3,1,1,3,63,2838,4037064,-67.5,0,112.5,1,1188,1080,3900,606.729442448295
1001.02440008927,1505.10549432537,4121.96003989504,2042.45245635216,127.654080369291,127.654080369291,374.999999999997,1285.26032277783,850.658274089109,NaN,NaN,NaN,NaN,NaN,NaN,7.28372784398974,4,H,647,11,56592,46224,4,4,1,1,4,63,2838,4039907,27,0,75,1,1188,1080,3900,606.729442448295
1016.07494462091,1421.82994676918,4175.77998710743,1735.46688909278,103.848214937158,103.848214937158,374.999999999997,1018.17446991508,836.305695550077,NaN,NaN,NaN,NaN,NaN,NaN,8.77832902389724,5,H,647,11,56592,46224,5,5,1,1,5,63,2838,4042751,-81,-108,75,1,1188,1080,3900,606.729442448295
1197.3920094934,1414.97251152837,4166.49912742284,1769.15510566459,118.393779524676,118.393779524676,374.999999999997,1133.84752736596,728.648327635794,NaN,NaN,NaN,NaN,NaN,NaN,6.57519444269275,6,H,647,11,56592,46224,6,6,1,1,6,63,2838,4045596,40.5,-54,-37.5,1,1188,1080,3900,606.729442448295
1095.3388533772,1610.66713540415,3904.56070895348,1060.86147211708,119.0007743217,119.0007743217,363.565024789094,528.134941587448,663.4096427638,NaN,NaN,NaN,NaN,NaN,NaN,12.7484422968288,7,H,647,11,56592,46224,7,7,1,1,7,63,2838,4048442,94.5,-54,-37.5,1,1188,1080,3900,606.729442448295
887.621713379819,1233.72606051056,4214.60743085422,1414.58676772357,107.550624154259,107.550624154259,355.210376120758,682.258059930266,825.934131111727,NaN,NaN,NaN,NaN,NaN,NaN,12.9002393455624,9,H,647,11,56592,46224,9,9,1,1,9,63,2838,4054137,108,-54,0,1,1188,1080,3900,606.729442448295
1062.33271783356,1332.40436082107,4279.31890484818,2776.95768911309,121.830400813755,121.830400813755,374.999999999997,1955.52738937032,973.283339690817,NaN,NaN,NaN,NaN,NaN,NaN,6.43211452144431,10,H,647,11,56592,46224,10,10,1,1,10,63,2838,4056986,40.5,-27,0,1,1188,1080,3900,606.729442448295
1036.90335449438,1306.03095404256,4127.13916387565,1075.32112328133,121.656290108508,121.656290108508,374.999999999997,639.457442429586,494.620918545432,NaN,NaN,NaN,NaN,NaN,NaN,8.11217261855145,11,H,647,11,56592,46224,11,11,1,1,11,63,2838,4059836,0,-27,75,1,1188,1080,3900,606.729442448295
943.732373060043,1236.85681894214,3893.37011872016,1727.9956264514,115.952571943647,115.952571943647,351.219024789248,1074.85707640945,742.638025761321,NaN,NaN,NaN,NaN,NaN,NaN,7.76216158401358,12,H,647,11,56592,46224,12,12,1,1,12,63,2838,4062687,27,-54,-112.5,1,1188,1080,3900,606.729442448295
1256.07879419377,1223.83967379431,3956.36411155763,1246.91921748417,143.266440773458,143.266440773458,374.999999999997,626.781285406365,569.660949736302,NaN,NaN,NaN,NaN,NaN,NaN,15.1760261174533,13,H,647,11,56592,46224,13,13,1,1,13,63,2838,4065539,54,-108,150,1,1188,1080,3900,606.729442448295
1011.92981607814,1423.39484772357,4138.03468298483,770.254345777318,149.357435150474,149.357435150474,374.999999999997,272.530929210517,488.516796042699,NaN,NaN,NaN,NaN,NaN,NaN,22.3772824802563,14,H,647,11,56592,46224,14,14,1,1,14,63,2838,4068392,-13.5,-81,150,1,1188,1080,3900,606.729442448295
1199.18232692272,1037.82611664213,4183.43362015349,2058.80994510133,115.447350574244,115.447350574244,358.679441370686,1514.60165265674,644.102569169874,NaN,NaN,NaN,NaN,NaN,NaN,5.99098695204226,15,H,647,11,56592,46224,15,15,1,1,15,63,2838,4071246,-13.5,-27,187.5,1,1188,1080,3900,606.729442448295
1245.03813588482,1152.34478981035,4157.52776320753,2258.66074623184,111.416761913349,111.416761913349,374.999999999997,1550.78704312413,904.484502097977,NaN,NaN,NaN,NaN,NaN,NaN,6.4448040477446,16,H,647,11,56592,46224,16,16,1,1,16,63,2838,4074101,-94.5,0,112.5,1,1188,1080,3900,606.729442448295
1235.23159483383,1170.8944144793,4175.19674964334,2880.29541402294,112.594036588613,112.594036588613,374.999999999996,1648.39535453524,1396.12784658182,NaN,NaN,NaN,NaN,NaN,NaN,6.16312813493298,17,H,647,11,56592,46224,17,17,1,1,17,63,2838,4076957,-40.5,-81,0,1,1188,1080,3900,606.729442448295
1201.15581536007,1091.70050449485,4258.43111691313,4002.46534539328,119.55710290777,119.55710290777,370.962756687859,2458.77708782901,1677.04712318803,NaN,NaN,NaN,NaN,NaN,NaN,5.41732873759522,18,H,647,11,56592,46224,18,18,1,1,18,63,2838,4079814,-54,-81,75,1,1188,1080,3900,606.729442448295
1012.20584611284,1159.90591331875,4120.56524306042,1781.54329946474,143.74791106345,143.74791106345,374.999999999997,973.875118057345,907.880392754557,NaN,NaN,NaN,NaN,NaN,NaN,9.32869462679457,19,H,647,11,56592,46224,19,19,1,1,19,63,2838,4082672,0,-27,-37.5,1,1188,1080,3900,606.729442448295
864.027380143971,1211.89049827267,4299.52679219608,1339.78178205269,207.846869493415,207.846869493415,374.999999999997,361.10045073427,989.194602009817,NaN,NaN,NaN,NaN,NaN,NaN,32.7978790227465,20,H,647,11,56592,46224,20,20,1,1,20,63,2838,4085531,-81,0,0,1,1188,1080,3900,606.729442448295
1038.1669088726,1302.45381246033,4287.26243998508,763.470684787236,182.203555427774,182.203555427774,374.999999999997,302.417085591745,478.209082204804,NaN,NaN,NaN,NaN,NaN,NaN,22.6510668997098,21,H,647,11,56592,46224,21,21,1,1,21,63,2838,4088391,-40.5,-54,112.5,1,1188,1080,3900,606.729442448295
1049.54981049575,1310.90201793728,4187.66461046035,648.837595125371,175.041525719689,175.041525719689,374.999999999997,306.031809763641,341.10472334925,NaN,NaN,NaN,NaN,NaN,NaN,19.5549786020518,22,H,647,11,56592,46224,22,22,1,1,22,63,2838,4091252,54,-108,112.5,1,1188,1080,3900,606.729442448295
1090.13974108462,1139.9009293603,4131.94837774476,763.525470333112,164.392890336083,164.392890336083,374.999999999997,378.162490173512,349.907409400509,NaN,NaN,NaN,NaN,NaN,NaN,20.6483818335477,23,H,647,11,56592,46224,23,23,1,1,23,63,2838,4094114,67.5,-216,0,1,1188,1080,3900,606.729442448295
1066.82311164447,1124.27725916563,4430.53058865943,1365.62847019232,161.083768417953,161.083768417953,374.999999999997,413.498200304813,923.064502098007,NaN,NaN,NaN,NaN,NaN,NaN,23.8176947491592,24,H,647,11,56592,46224,24,24,1,1,24,63,2838,4096977,-27,0,225,1,1188,1080,3900,606.729442448295
1127.84043955114,1147.30875858198,4180.41708246985,1379.8168959454,180.714947381612,180.714947381612,360.705267997768,429.162987875646,924.411164086873,NaN,NaN,NaN,NaN,NaN,NaN,16.3057231742947,25,H,647,11,56592,46224,25,25,1,1,25,63,2838,4099841,54,-135,150,1,1188,1080,3900,606.729442448295
1010.21627272947,1128.09521065364,4156.09783235999,1166.9214271356,158.133801378945,158.133801378945,374.999999999997,505.437449564705,673.508844681097,NaN,NaN,NaN,NaN,NaN,NaN,15.4046059997883,27,H,647,11,56592,46224,27,27,1,1,27,63,2838,4105572,-54,-216,37.5,1,1188,1080,3900,606.729442448295
1134.68122915455,1117.90134087786,4154.49428306681,1000.92589184319,155.825846970296,155.825846970296,374.999999999997,412.30820692045,600.91663799286,NaN,NaN,NaN,NaN,NaN,NaN,15.8961971177527,28,H,647,11,56592,46224,28,28,1,1,28,63,2838,4108439,-54,-135,0,1,1188,1080,3900,606.729442448295
1020.75835472335,1140.56178418463,4177.32698604179,977.639071070754,160.015576682076,160.015576682076,374.999999999997,431.138401337319,560.456038801466,NaN,NaN,NaN,NaN,NaN,NaN,16.5985982341996,29,H,647,11,56592,46224,29,29,1,1,29,63,2838,4111307,-148.5,0,0,1,1188,1080,3900,606.729442448295
1007.17524625903,1081.75012608741,4309.2038717376,1146.27934714761,187.652265317961,187.652265317961,374.999999999997,508.733298378933,675.080367418542,NaN,NaN,NaN,NaN,NaN,NaN,19.2154340003383,30,H,647,11,56592,46224,30,30,1,1,30,63,2838,4114176,-54,-81,-37.5,1,1188,1080,3900,606.729442448295
627.254577416888,1418.24633973652,3797.99610121781,2220.32994807337,108.720309877394,108.720309877394,342.158687988416,2012.98581825322,366.101991123902,NaN,NaN,NaN,NaN,NaN,NaN,3.52212536379154,1,H,647,11,56916,62100,1,1,1,1,1,64,2914,4250071,0,0,0,1,972,1080,4350,1951.9453952377
608.189489881413,1391.72368895236,3835.57782644666,3362.60372978928,114.595040835681,114.595040835681,346.626289702901,2787.98651423589,654.3275547357,NaN,NaN,NaN,NaN,NaN,NaN,4.57827008727676,2,H,647,11,56916,62100,2,2,1,1,2,64,2914,4252988,-162,108,-37.5,1,972,1080,4350,1951.9453952377
874.427105822502,1308.69366290087,4046.13922871829,3175.59218948688,108.496693907238,108.496693907238,327.531239964243,2114.95292776725,1197.02876053627,NaN,NaN,NaN,NaN,NaN,NaN,3.76890623435821,3,H,647,11,56916,62100,3,3,1,1,3,64,2914,4255906,-148.5,162,75,1,972,1080,4350,1951.9453952377
887.934438702613,1305.9056318537,4122.14848941454,5240.56769423015,104.933082553454,104.933082553454,331.754571757369,4445.85769008897,1207.27431054864,NaN,NaN,NaN,NaN,NaN,NaN,3.13013552837134,4,H,647,11,56916,62100,4,4,1,1,4,64,2914,4258825,-27,135,112.5,1,972,1080,4350,1951.9453952377
944.529170931934,1262.91730226798,4192.8558275136,4428.53344374313,106.385961184327,106.385961184327,336.952557177342,3534.79990610451,1285.36333335591,NaN,NaN,NaN,NaN,NaN,NaN,3.53263858030876,5,H,647,11,56916,62100,5,5,1,1,5,64,2914,4261745,-121.5,54,150,1,972,1080,4350,1951.9453952377
934.409170186421,1311.36501501846,4024.16268095107,1227.99360702227,134.044033324918,134.044033324918,374.999999999997,466.711174739081,738.667736425552,NaN,NaN,NaN,NaN,NaN,NaN,15.6582025916262,6,H,647,11,56916,62100,6,6,1,1,6,64,2914,4264666,-81,81,-75,1,972,1080,4350,1951.9453952377
958.791612533967,1141.18311106713,4200.69895627792,1245.88151644117,156.78496618398,156.78496618398,360.444582963356,451.851191706251,794.327109256031,NaN,NaN,NaN,NaN,NaN,NaN,21.68092957695,7,H,647,11,56916,62100,7,7,1,1,7,64,2914,4267588,-27,81,-112.5,1,972,1080,4350,1951.9453952377
996.419547701562,1161.49237401906,4417.3690062871,1473.24559157289,124.878990887546,124.878990887546,344.116340608756,558.776974525155,936.003572554598,NaN,NaN,NaN,NaN,NaN,NaN,17.0410371410084,8,H,647,11,56916,62100,8,8,1,1,8,64,2914,4270511,-81,162,-37.5,1,972,1080,4350,1951.9453952377
1011.60953334327,1008.52384484171,4522.57002957122,1474.34969297922,135.851138583629,135.851138583629,372.558253595375,661.093339847314,813.683864454576,NaN,NaN,NaN,NaN,NaN,NaN,19.9417852289593,12,H,647,11,56916,62100,12,12,1,1,12,64,2914,4282213,121.5,54,300,1,972,1080,4350,1951.9453952377
1028.28309204,942.953943082312,4752.42164585027,1281.60940663707,141.441953286144,141.441953286144,374.999999999997,585.621386830068,654.088368812602,NaN,NaN,NaN,NaN,NaN,NaN,15.2530374922745,13,H,647,11,56916,62100,13,13,1,1,13,64,2914,4285141,148.5,0,375,1,972,1080,4350,1951.9453952377
1037.2947782624,855.738719882701,4686.26087426124,2222.69764315919,109.694413802737,109.694413802737,323.565492281513,1644.62715110309,703.699789168376,NaN,NaN,NaN,NaN,NaN,NaN,4.26789573978178,14,H,647,11,56916,62100,14,14,1,1,14,64,2914,4288070,40.5,54,300,1,972,1080,4350,1951.9453952377
980.723134519922,1179.51052446327,4236.21693943231,944.551493835878,112.777034913109,112.777034913109,347.519001464809,408.862870535205,546.620235340468,NaN,NaN,NaN,NaN,NaN,NaN,13.7491830727277,15,H,647,11,56916,62100,15,15,1,1,15,64,2914,4291000,40.5,135,262.5,1,972,1080,4350,1951.9453952377
1098.5927707653,965.540289278322,4535.77782394728,2225.08755848209,109.636494417288,109.636494417288,324.00034386903,1361.26687760498,941.171007590318,NaN,NaN,NaN,NaN,NaN,NaN,4.82847505900293,16,H,647,11,56916,62100,16,16,1,1,16,64,2914,4293931,0,135,337.5,1,972,1080,4350,1951.9453952377
1126.49625814383,924.984419448005,4529.32004037398,3019.71694528055,105.953190219788,105.953190219788,318.375897164409,1775.30413161438,1498.68127155835,NaN,NaN,NaN,NaN,NaN,NaN,4.66685672621628,17,H,647,11,56916,62100,17,17,1,1,17,64,2914,4296863,27,135,300,1,972,1080,4350,1951.9453952377
1153.88519035513,919.00622333828,4725.67399590569,2338.20676415201,117.605324569499,117.605324569499,302.437304041273,790.923939096351,1632.58454678965,NaN,NaN,NaN,NaN,NaN,NaN,12.4210177538138,18,H,647,11,56916,62100,18,18,1,1,18,64,2914,4299796,13.5,81,375,1,972,1080,4350,1951.9453952377
1105.98504679617,1015.09865865402,4698.70399184289,2133.31433370236,108.961077494392,108.961077494392,342.252688492578,1233.63113854632,971.765203852589,NaN,NaN,NaN,NaN,NaN,NaN,5.72780166298319,19,H,647,11,56916,62100,19,19,1,1,19,64,2914,4302730,121.5,81,450,1,972,1080,4350,1951.9453952377
1015.91918644561,1075.47606367368,4605.33726519568,6107.94654621507,111.402640512553,111.402640512553,346.400600300668,4677.62238643524,1834.00894637419,NaN,NaN,NaN,NaN,NaN,NaN,4.76611131714072,20,H,647,11,56916,62100,20,20,1,1,20,64,2914,4305665,-13.5,135,262.5,1,972,1080,4350,1951.9453952377
1131.76674893017,986.736856796954,4703.24092694073,1830.75164795582,113.596907452276,113.596907452276,327.278834725159,1255.6123228119,674.970810059198,NaN,NaN,NaN,NaN,NaN,NaN,5.28383919987827,21,H,647,11,56916,62100,21,21,1,1,21,64,2914,4308601,67.5,162,300,1,972,1080,4350,1951.9453952377
948.749375306537,1079.62206627361,4394.12454154588,3997.59655035862,107.280877150705,107.280877150705,336.007129085757,3485.05446671935,681.436215387762,NaN,NaN,NaN,NaN,NaN,NaN,3.40535432695706,22,H,647,11,56916,62100,22,22,1,1,22,64,2914,4311538,162,81,262.5,1,972,1080,4350,1951.9453952377
857.338617810872,1227.83869600181,4249.4103989276,5379.60447352662,109.706013105889,109.706013105889,336.332481379023,4941.1902425048,822.204376670099,NaN,NaN,NaN,NaN,NaN,NaN,3.48198092498367,23,H,647,11,56916,62100,23,23,1,1,23,64,2914,4314476,189,27,187.5,1,972,1080,4350,1951.9453952377
813.60848397438,1333.45696520054,4572.75855389681,3707.93442324902,111.467100862665,111.467100862665,348.426307804708,2788.90915293138,1286.4486304131,NaN,NaN,NaN,NaN,NaN,NaN,4.29060418918995,24,H,647,11,56916,62100,24,24,1,1,24,64,2914,4317415,108,243,412.5,1,972,1080,4350,1951.9453952377
910.121248224716,1210.79798816904,4538.86074436411,1874.48375975882,151.870663182373,151.870663182373,374.999999999997,845.668358680871,1018.86191497154,NaN,NaN,NaN,NaN,NaN,NaN,12.0849316476342,25,H,647,11,56916,62100,25,25,1,1,25,64,2914,4320355,162,81,412.5,1,972,1080,4350,1951.9453952377
1046.68483061862,1060.22281711989,4836.27172530954,1592.75942835666,150.676762801204,150.676762801204,368.553615745401,445.397166241024,1125.94630810083,NaN,NaN,NaN,NaN,NaN,NaN,30.9599052518539,26,H,647,11,56916,62100,26,26,1,1,26,64,2914,4323296,216,-54,525,1,972,1080,4350,1951.9453952377
